I,Q
0.0543347313249199,0.0582711895155543
0.0887007632129717,0.203747786773154
0.117313774947718,0.32934390084181
0.133451548020192,0.422300614820677
0.136028854091856,0.443490403741991
0.109623237795475,0.36522359787215
0.0833636444935595,0.1921209560981
0.0743171122938297,-0.0443245018534372
0.0760094821930685,-0.292675941328295
0.0408130641252005,-0.508638566011508
-0.00525854987104833,-0.612056475923893
-0.0173834118157069,-0.60198891507239
0.0182652482319591,-0.466184292904101
0.0424669559661527,-0.230132022315991
0.0249484681866685,0.0490801344886636
-0.0027127857629292,0.28729310706784
-0.0113854015963414,0.461675256501921
-0.026177254625891,0.506536769178022
-0.0742698546525504,0.419877811203728
-0.113886051566355,0.221765168296125
-0.135169389837119,-0.0234030420484872
-0.11946155020232,-0.240916359793803
-0.0971873991276679,-0.389249102738431
-0.0405748717116717,-0.424821556842178
0.0721577606148477,-0.317981947313289
0.195401750433118,-0.104855547540582
0.317047127273767,0.141066306481445
0.456449977118849,0.348380163182579
0.587302487665442,0.449036412783135
0.627539938510387,0.448919948835206
0.575809790037134,0.382887864586938
0.438425148524461,0.242424480943331
0.263877070960835,0.0314855204794114
0.0911180232660316,-0.207698971710135
-0.100187916878639,-0.398568509115605
-0.280081143646482,-0.463879001226414
-0.368296174503486,-0.397169464486209
-0.368584292544653,-0.243249237555098
-0.309466963489899,-0.0350063026352715
-0.213353928752543,0.202948854039814
-0.10006014920428,0.41769124572575
0.0197945275426338,0.550407897874143
0.084528471299295,0.590782536542624
0.0654412730405232,0.54743734586944
-0.0244747358301619,0.454159212785629
-0.128997905631673,0.317289271186375
-0.204791108871904,0.172236998872214
-0.228772497767279,0.0438239209859421
-0.176951276887698,-0.0434214028776962
-0.0460502751230881,-0.11160984405891
0.117353472503357,-0.152347792820714
0.301947757662741,-0.191921791544308
0.449859948222667,-0.238629704720415
0.523050178457178,-0.25659598581428
0.516184026383974,-0.246442600906082
0.420063624715904,-0.185845937571203
0.248757526344157,-0.109087157723886
0.024192613338063,-0.0591774041838378
-0.193758230337966,-0.040282575948854
-0.369861353960537,-0.050069953678238
-0.470326095364872,-0.0793386517192499
-0.494972224886154,-0.173157671874597
-0.469207811409666,-0.303294146487284
-0.409097192532748,-0.445730082695417
-0.366563125679708,-0.558712825984363
-0.340827508077536,-0.60639997183243
-0.340478829644695,-0.595195986662874
-0.358973014441786,-0.523031359514699
-0.386452413277204,-0.404239687367669
-0.40969257824689,-0.266438900882423
-0.417279827866466,-0.151675820842587
-0.385285588323306,-0.0865013351902049
-0.323351061276619,-0.0794048330889245
-0.238978961672837,-0.124607618320831
-0.152084875849241,-0.201736553330615
-0.0912235221681973,-0.285557856515978
-0.0655671274510087,-0.344262535635733
-0.0682873534722268,-0.33628588367001
-0.095162199529177,-0.272907296633749
-0.121173349783459,-0.154061722263316
-0.146748879166911,-0.0106679315647846
-0.13967811284636,0.137268165303406
