I,Q
0.0693623337376595,0.049639079647271
0.105014368214063,0.163974185076124
0.125092158010625,0.279362270034479
0.132043721921566,0.358543547460059
0.129159880187717,0.369490924670011
0.119530001536494,0.295483446785573
0.105497042780899,0.141473075669733
0.0886345119100131,-0.0652955406619917
0.0700741169328001,-0.28089461096805
0.0509120572641925,-0.455296707687991
0.032437619667752,-0.545240527008148
0.0160426133726738,-0.525954945429146
0.0028354817856005,-0.3985052737027
-0.0068627359607732,-0.190603586517773
-0.0138780832361435,0.0495776415257947
-0.0201521838795999,0.265175948559297
-0.0281901542486964,0.405032753952337
-0.0400456500456646,0.436955256413887
-0.0561010349138377,0.356286631304709
-0.0740476259541274,0.187388338545633
-0.0885065222103974,-0.0225161529305186
-0.0916227120425857,-0.215640913155019
-0.0747214526440101,-0.338891617117933
-0.0307876280506673,-0.358019721383441
0.0427963713812791,-0.266846751687438
0.142036521695418,-0.0890104952056096
0.255438051812827,0.128305972052651
0.365015657663477,0.327009955705243
0.449326008832688,0.453684779548815
0.488067025688582,0.473882120393524
0.467239384156148,0.381230693653511
0.383522673940055,0.198917046692639
0.246524251039015,-0.0267728369837757
0.0779693018711372,-0.238953434219062
-0.0923473641970246,-0.385135526637728
-0.233115468338236,-0.430559231000103
-0.319024639078626,-0.366293287423727
-0.337247080110956,-0.210126438389509
-0.290990873932834,-0.0003904597065918
-0.198903918781118,0.215154740972054
-0.0902179050150725,0.391964963579925
0.003235468752508,0.499266158936737
0.0559995249446535,0.525778158125892
0.0563881310925608,0.479508802492402
0.0100473058700342,0.382378584965557
-0.0615467955795522,0.261916732580343
-0.127419797434695,0.142925289515434
-0.156552722434436,0.0416800460477727
-0.127722673101979,-0.0359008705178321
-0.0367621906470624,-0.0922034003953922
0.10105990818851,-0.133409788468552
0.254426669819665,-0.164692045823966
0.384289019519579,-0.187142627296981
0.454743122455136,-0.197602356785724
0.443268119453063,-0.191269059393794
0.347260414660225,-0.165784661104228
0.184888284084061,-0.124851643313853
-0.0099962584146604,-0.0795646287515685
-0.197343767910221,-0.0465107237730746
-0.341914800187976,-0.0429710333814179
-0.422498000005436,-0.080767178269804
-0.436632308923062,-0.160979538326823
-0.399572670381177,-0.271642511541042
-0.338058912844043,-0.389608527088696
-0.281054432650182,-0.486367425008454
-0.250499923736723,-0.536197162635431
-0.255005143520085,-0.524107155150587
-0.288337502712696,-0.450956447061344
-0.332928864856372,-0.333940650883807
-0.366964394729801,-0.202091546509851
-0.372490074144018,-0.0880444690370995
-0.341741633082179,-0.0185620097842446
-0.279612717899451,-0.0067411931714451
-0.201577816959817,-0.0483231184662241
-0.127972926941569,-0.123233670210902
-0.0767665561839972,-0.201836035652875
-0.0574116115864048,-0.253910644041953
-0.0679151680802735,-0.257569124983515
-0.0960760233158717,-0.205405207164593
-0.124348239151385,-0.106133317899549
-0.136519483096412,0.0185670476360688
-0.123785758696648,0.140788638165244
-0.0880597098020873,0.234465042704247
-0.0413631423693935,0.282253470991222
-0.0015566911908768,0.2792658285409
0.0140488682505715,0.232825755112239
-0.0050731865203097,0.158754844529689
-0.0587767174262664,0.075750137952692
-0.136039988567644,-0.0001266773992046
-0.218482913000194,-0.0590820406410602
-0.286341803988603,-0.0984090493090045
-0.32480793374536,-0.120636686893215
-0.328552510729203,-0.130095001839553
-0.30293794707605,-0.12946091045541
-0.261598594564532,-0.117726588561322
-0.221336049461497,-0.090385169373411
-0.196169943813219,-0.0417152560461634
-0.192611046594638,0.0317926138259107
-0.207721158106559,0.128287560175239
-0.230495324110994,0.239038912931513
-0.245928907543094,0.349330309038052
-0.240236386525434,0.44169582566736
-0.205377759748209,0.500582790349557
-0.141407729269312,0.516984417530785
-0.0560316982889146,0.491527085360277
0.0382098811999581,0.434937341025779
0.127891628062932,0.365604467031672
0.202250673000932,0.304839292771766
0.255099803648787,0.271131569968239
0.284642191129729,0.275016823579315
0.291634951568938,0.315997910664817
0.277035507253738,0.382390481773444
0.2404502366502,0.454155047981081
0.180311981810237,0.50797598467388
0.095895134900175,0.523267420696253
-0.0096379644600359,0.487569793876312
-0.126599723335266,0.399984527672837
-0.238060271953836,0.271808621504365
-0.321995357580366,0.124230828481204
-0.356211632333582,-0.0163409665470515
-0.32482743948492,-0.124200870493403
-0.224278003645525,-0.180119174505599
-0.0666651681837506,-0.175626027415361
0.121101616962556,-0.114819783374256
0.302683035360284,-0.0132973914627752
0.441045001317609,0.105519983326834
0.508182521481939,0.215775244457942
0.492948782596531,0.294971948439461
0.404497040284299,0.328768415989194
0.270058794037419,0.31360336330548
0.127464169214824,0.256538072260444
0.0144361058348975,0.172430129191856
-0.0422603609351762,0.0792754678363067
-0.0346042201738981,-0.0069331875082249
0.0243184143001699,-0.0763417556329447
0.104152413947637,-0.127166038583376
0.166260815242398,-0.164882872389536
0.175284456924417,-0.198995266295025
0.109937299334442,-0.238467238490786
-0.0300748294586432,-0.287384094985422
-0.222995567570901,-0.342365511885363
-0.430118793842644,-0.392724172163279
-0.605611892852912,-0.423470844393465
-0.708337230281265,-0.420295647407536
-0.712459741230159,-0.374926683974683
-0.614044746495656,-0.28904031114994
-0.432012355135796,-0.175275758076564
-0.203364538100523,-0.0547940855983525
0.0259050125981504,0.048057323250619
0.211766632385301,0.112426683189142
0.322179793533121,0.126924876187817
0.343782271592598,0.0929690007107668
0.283807202756854,0.0243844630303066
0.167047554057464,-0.0566699239099497
0.0288941315854181,-0.126203188316941
-0.0936587967911091,-0.165278868255481
-0.170794510537921,-0.165125183800311
-0.186397393062798,-0.128904194215
-0.140935718372597,-0.0696940497893744
-0.0502523383663072,-0.005498908535494
0.0592143969907665,0.0469286541503523
0.157460638795155,0.077321839278507
0.218424974522447,0.0844549397732577
0.226173126395533,0.0752782972156192
0.178346185092041,0.0611292883779927
0.0861645343618586,0.0525556296460073
-0.0288652611071003,0.0547576014998626
-0.140591538560145,0.065389015100251
-0.224703785853913,0.0755512624219105
-0.264395457130698,0.0736012837001627
-0.253803189306412,0.0503175710388178
-0.198458425517823,0.0034264940796235
-0.112821734730218,-0.0603100496174748
-0.015770279303138,-0.126369409583625
0.074556168078453,-0.176790845915448
0.145035587382349,-0.196081582669821
0.189806039346844,-0.17660591881087
0.210008253198637,-0.121479332244414
0.211397322463935,-0.0438401138244899
0.20087875463331,0.0373466524425372
0.183335579584132,0.103543138689273
0.159940746442641,0.142770481487009
0.128548538957421,0.153438892760703
0.0859387033995462,0.144482077747794
0.0309412888591886,0.131699817509373
-0.0329233891735763,0.13156366042617
-0.0965363908093272,0.154661136233727
-0.146640167734421,0.201110364897228
-0.169407233172031,0.259607647400825
-0.154997000598105,0.310509287671226
-0.101482652094052,0.331941709173601
-0.0166069781147372,0.30687966252738
0.0835113929585426,0.228803099898711
0.178558361053672,0.104051128233379
0.249867612162742,-0.0498510735309719
0.286013406757994,-0.209227180184501
0.286199117271266,-0.350856221489261
0.260153671359338,-0.457894266609863
0.224422136144126,-0.523199462202852
0.196222774564034,-0.54916042056177
0.186980187727019,-0.544424264129252
0.197871467987365,-0.519022018270048
0.21911535527809,-0.479896238899184
0.233464407854728,-0.428575323736983
0.222848309493997,-0.361824485726893
0.175895230763648,-0.27489026782076
0.0935856093544097,-0.165906664490288
-0.0092166817008705,-0.0395436852666068
-0.107275943526928,0.0917623950483925
-0.172707315485521,0.20975053506933
-0.184508984783087,0.294985707999698
-0.136681565613889,0.332688348127405
-0.0419726080362752,0.317693589221041
0.0704048828823525,0.256721618431514
0.162769089046103,0.167040869171012
0.200402574219738,0.0718510477088577
0.162846449649675,-0.0061482267991287
0.0513285158264458,-0.0509156001912056
-0.110306182201128,-0.0569798284034704
-0.281771977106516,-0.0299323185408952
-0.417933564063979,0.0164846623004302
-0.482297034858732,0.0655357505826098
-0.458167018069417,0.103044557042119
-0.353885021088249,0.121475576467265
-0.20039672169864,0.121324123712724
-0.0418292595065705,0.109626650390326
0.0779977547940263,0.0964321792066513
0.128888942730319,0.0907206270421091
0.10322821724538,0.0972993268430523
0.0177840938831831,0.115676857998901
-0.0921272446131538,0.141046161112886
-0.184174910910441,0.166668637892317
-0.222508779428924,0.18647204673787
-0.188922108393765,0.196732200012518
-0.0882149738993462,0.196249924597675
0.0537812831416112,0.185207353758813
0.198682414339028,0.163543865068881
0.307653042095412,0.129935658934298
0.353196822292985,0.0821750071091244
0.326945418731295,0.01903808544176
0.241180689911583,-0.0570925555026126
0.123921257022373,-0.138150837920158
0.0094649458067277,-0.210178288407601
-0.0723681119503646,-0.255713951661632
-0.104811288012568,-0.258492441565662
-0.0879719399097545,-0.209097191289112
-0.03701596274515,-0.10955619415519
0.0242814038360603,0.0250671045970026
0.0721755239229671,0.169183906994987
0.0907924188780996,0.29299781217715
0.0766526564520822,0.370892544883667
0.0386393569535968,0.389202109446465
-0.0062263925952141,0.350627967147834
-0.0394666422912507,0.27352065537845
-0.0478503086305613,0.185926221418576
-0.0278516264548948,0.116147303302819
0.0134900586344823,0.0829193567584016
0.0613601768856301,0.0886285222509884
0.0984362207857517,0.118115570819915
0.110722302163421,0.143766722868013
